37.1745045963,36.1872376,yes,جامع مقر الأنبياء
37.1685439403,36.1863072,yes,
37.1681931,36.18569065,yes,
37.1686390031,36.1860341,yes,
37.1694831158,36.1869553,yes,مخفر الصالحين
37.16761035,36.18581555,yes,
37.1750919555,36.1883251,yes,
37.1679769552,36.18663875,yes,الصناعة الخامسة
37.168472955,36.186546,yes,
37.17429365,36.1881785,yes,
37.1672237527,36.18651725,yes,
37.1669435723,36.1862955,yes,
37.1674484,36.18607155,yes,
37.1681187,36.18592195,yes,
37.1673557606,36.1863054,yes,
37.1762126131,36.1865508,yes,
37.1669970336,36.18316055,yes,
37.1670237845,36.1827029,yes,
37.1637157691,36.18354785,yes,
37.16756595,36.1779078,yes,
37.1452449862,36.1875208,yes,
37.1355247628,36.1852101,mosque,جامع البتول
37.1498567001,36.1855848,yes,مدرسة معروف قرنوب
37.1438974569,36.1866176,yes,
37.147663678,36.18600135,yes,
37.1338195958,36.18573205,yes,
37.1431799684,36.1819555,mosque,سلمان الفارسي
37.14590145,36.18420715,yes,
37.1540949241,36.1866088,yes,عبد اللطيف باذنجكي
37.15467005,36.18622845,yes,
37.1339793828,36.1861531,yes,
37.1554284,36.1864641,mosque,جامع الفردوس
37.1432433959,36.18510655,yes,
37.1545403,36.1865531,yes,مدرسة المعتصم
37.1367699271,36.18712835,yes,
37.1436113853,36.18655075,yes,
37.1364961357,36.18758025,yes,
37.1359991432,36.18730595,yes,
37.1408068,36.18999735,yes,
37.13692864,36.18740745,yes,
37.14565275,36.18400275,yes,
37.1431101686,36.1852765,yes,
37.1439066619,36.1847454,yes,
37.1455353,36.18390555,yes,
37.135588,36.18735815,yes,مدرسة صخر حلاق
37.1519799,36.18590075,yes,
37.1343470518,36.1858359,yes,
37.1365576788,36.1871482,yes,
37.1457555409,36.1840353,yes,
37.1457850174,36.1841412,yes,
37.1357921794,36.18520055,yes,
37.1356089421,36.1849938,yes,
37.1431667883,36.18522755,yes,
37.1519345963,36.18570895,yes,
37.1485791137,36.18973175,mosque,جامع البيدر
37.1492503956,36.18651745,mosque,جامع أبو هريرة
37.1498622734,36.18493455,yes,مدرسة الشهداء
37.1373865527,36.1867453,mosque,محمد سعيد
37.1514922554,36.1790253,mosque,جامع خياطة
37.1498397568,36.18172245,yes,ملحق ببريد جسر الحج
37.15325695,36.1745363,mosque,شهداء أحد
37.1544709983,36.1838626,mosque,جامع الدرويشية
37.1527655094,36.17652315,yes,وليد بلال
37.1520759476,36.1765319,yes,نزار حج شعبان المحدثة
37.1393583,36.18044595,yes,
37.1395846901,36.1803784,yes,
37.146202949,36.1793391,yes,
37.1409061247,36.1784725,yes,جامع فاطمة
37.1371650587,36.1774664,yes,
37.1336031768,36.17456545,yes,مسجد سعد الأنصاري
37.1388971463,36.18032565,yes,
37.1389988938,36.18009415,yes,
37.1379076097,36.1771227,yes,
37.138044976,36.1776785,yes,
37.1400832917,36.1805435,yes,
37.1766872361,36.1987246,public,بريد سناء محيدلي
37.1754465371,36.19798805,yes,
37.1766724411,36.1982475,public,المجمع الصحي
37.1762952782,36.19488655,yes,
37.1742278702,36.19599235,yes,
37.1745135096,36.20122145,yes,مدرسة سعد الله الجابري
37.1743421444,36.2005274,yes,مجمع الحوم
37.0834327393,36.2768142,yes,
37.0834892413,36.2768275,yes,
37.0791580573,36.27050955,yes,
37.090680658,36.28752515,yes,
37.0833967114,36.2878838,yes,
37.1364038001,36.19275245,yes,
37.135647189,36.19264535,yes,
37.1556738599,36.19467605,yes,
37.1495481,36.19439915,yes,
37.1363307,36.19260285,yes,
37.1334904967,36.19591475,yes,
37.1337812,36.1961479,yes,
37.1334536702,36.1956815,yes,
37.1489077492,36.19119865,mosque,جامع جمال عبد الناصر
37.1554762,36.19632725,yes,
37.1355175732,36.19295955,yes,
37.1342394044,36.1958673,yes,
37.1553131079,36.19535505,yes,
37.1339060525,36.19579805,yes,
37.154355634,36.1963474,yes,
37.1531511377,36.19539865,yes,
37.133912463,36.1945292,yes,
37.1509018716,36.19442205,yes,
37.1335659341,36.19529395,yes,
37.1329260692,36.19533425,yes,جامع الإمام حسين
37.1331772137,36.1949709,yes,
37.1533396415,36.19884845,yes,
37.1508393806,36.20124675,yes,
37.154656637,36.19820465,yes,البهرمية
37.1493808753,36.2005314,yes,
37.1508262837,36.1992503,yes,
37.15006585,36.20131095,yes,
37.15137785,36.2030017,yes,مولوية تقية
37.1511599479,36.2008992,yes,
37.1489574,36.19891015,yes,
37.1507835,36.200946,yes,
37.1499820327,36.1988926,yes,
37.1503551042,36.2009906,yes,
37.14898665,36.19909005,yes,
37.1469133318,36.2007251,yes,
37.1503837388,36.1997993,yes,
37.149379992,36.1990413,yes,
37.1459757269,36.20073765,yes,
37.155056175,36.1985024,yes,
37.1490051,36.1994283,yes,
37.1391570375,36.19736815,mosque,جامع حذيفة بن اليمان
37.14688895,36.1998614,yes,
37.13988315,36.1975067,yes,
37.1425554186,36.20079265,yes,مدرسة الحكمة
37.1363175548,36.19931825,yes,
37.136000104,36.19856,yes,
37.136001162,36.19892345,yes,
37.1422517889,36.19410865,yes,
37.1422730913,36.19367055,yes,
37.1369940516,36.20589585,mosque,جامع السلام
37.1373154586,36.2006251,yes,
37.1469431026,36.19144355,yes,مدرسة اليرموك
37.14738495,36.19132665,yes,
37.14021065,36.20474655,yes,جامع زكي باشا
37.1437772718,36.20712535,yes,مسجد الصديق
37.1375258366,36.20805675,yes,جامع الفتح
37.1419985,36.19373075,yes,
37.1465158,36.19128345,yes,
37.1463066255,36.19795225,yes,
37.14650235,36.19790865,yes,
37.1382773567,36.2010247,yes,
37.1419823,36.1940704,yes,
37.1463001,36.19820735,yes,
37.1407571586,36.20841415,yes,مالية حلب
37.1377145566,36.20064335,yes,
37.1541008179,36.2048434,yes,فـنـدق شيراتون حلب
37.1640188802,36.20571175,yes,
37.1653927988,36.2074717,yes,جامع أسامة بن زيد
37.1563963281,36.2041412,yes,مديرية الثقافة
37.1562048163,36.2062434,yes,كنيسة ودير مار آسيا
37.1559504713,36.2070998,cathedral,كاتدرائية القدّيِس الياس‎
37.1676590214,36.20421095,yes,
37.1727122668,36.1940656,yes,
37.1619560223,36.19559285,yes,
37.1729125403,36.1937634,yes,
37.1616874504,36.19533325,yes,
37.1730369,36.1940706,yes,
37.16673161,36.19181615,yes,
37.1666743071,36.19128105,yes,
37.1728206722,36.19314905,yes,
37.1577818606,36.19760725,yes,جامع العادلية
37.1735478467,36.19306245,yes,جامع البادنجكي
37.2040709804,36.19023285,yes,
37.0983219908,36.26399105,yes,
37.1781577994,36.1989016,yes,
37.1783314924,36.19817465,yes,
37.1786874162,36.2056687,yes,
37.178252723,36.2036754,yes,
37.149922511,36.2019188,yes,الكنيس المركزي في حلب
37.1482135856,36.2236991,yes,
37.1406166041,36.22232105,yes,مدرسة الكلمة
37.1534246812,36.22487185,yes,
37.1340197253,36.22584975,yes,
37.1468581541,36.22021655,yes,كنيسة القديسة تريزيا للروم الكاثوليك
37.1471589,36.222173,yes,
37.1402212,36.22307785,yes,
37.1348589761,36.22565455,yes,
37.1345872817,36.22571405,yes,
37.1478074774,36.2230948,yes,جامع سعد بن وقاص
37.1475444206,36.2224843,yes,زكريا غباش
37.1465402258,36.2221217,yes,مدرسة عبد اللطيف نعناع
37.1532730983,36.2239305,yes,مسبح ومطعم الجلاء
37.1340169348,36.2244345,yes,
37.1444292307,36.22090685,yes,
37.1436355058,36.2212881,yes,
37.1505987277,36.22219575,yes,
37.135250539,36.2255969,yes,
37.1439679149,36.21081065,yes,
37.135020317,36.22147275,yes,
37.1501052869,36.2199863,yes,مشفى الباسل
37.137301404,36.2114632,yes,مشفى دار التوليد الحكومي
37.13512475,36.21838,yes,
37.1503566502,36.218802,yes,
37.1444650659,36.21283185,yes,
37.1512644,36.2184193,yes,
37.1517565,36.219457,yes,
37.1493542345,36.21955535,yes,
37.1459610666,36.2141994,yes,
37.1493744089,36.2174387,yes,
37.1537788288,36.2112974,yes,
37.15167695,36.218197,yes,
37.1522262,36.21932735,yes,
37.1484435063,36.2187007,yes,
37.1499852356,36.21661905,yes,
37.1525907044,36.2169307,yes,جامع الشيخ طه
37.1407845633,36.20959035,yes,مبنى السكك الحديدية
37.1377048933,36.21185945,yes,جامع السبيل
37.1476568676,36.21959215,yes,
37.1347295841,36.21828635,yes,مطعم السبيل
37.1518733087,36.218868,yes,
37.140445288,36.2093536,yes,صراف المصرف العقاري
37.151226355,36.21910445,yes,
37.1880623158,36.20560725,yes,
37.1302586129,36.20859525,yes,
37.1124779566,36.2065585,yes,جامع سعد
37.1278207499,36.20204735,yes,
37.1256923568,36.1997468,yes,مدرسة الأميركان
37.1248126427,36.20128545,yes,
37.1137495955,36.20518335,yes,
37.1137412259,36.20499935,yes,
37.1313394,36.2071188,yes,المعهد التقني للحاسوب
37.1288742355,36.20157245,yes,
37.12781395,36.2032026,yes,
37.1288298888,36.20119905,yes,فرع الهجرة والجوازات
37.13084225,36.2077946,yes,كلية الهندسة التقنية
37.1278094045,36.2010039,yes,
37.1274846274,36.20310445,yes,جامع المبشرين بالجنة
37.1163384342,36.1995561,yes,
37.1164033941,36.1992243,yes,
37.1139884957,36.2056141,yes,
37.1276068472,36.2024297,yes,
37.1342190831,36.20749005,yes,Russian Consulate
37.129042749,36.2077106,yes,المعهد التقاني للهندسة الكهربائية و الميكانيكية
37.1282187456,36.2015177,yes,
37.1279724688,36.2028985,yes,
37.1283923832,36.201951,yes,
37.1175742698,36.2021746,yes,جامع اهل بدر الكرام
37.132361427,36.19992715,yes,Sayf ad-Daula Mosque
37.1230865875,36.204605,yes,
37.128942016,36.2067487,yes,
37.1288143,36.2063166,yes,
37.1164224277,36.19309695,yes,
37.1319337056,36.19418685,yes,جامع الرشيد
37.1301429969,36.1906922,yes,
37.1300626,36.19121755,yes,
37.1314222,36.1982247,yes,
37.1297294751,36.2061699,yes,
37.1284399868,36.2069528,yes,
37.1163449842,36.19368475,yes,
37.131705313,36.1986035,yes,
37.1156216908,36.19330655,yes,Madraset Bent al Shate'
37.1287627506,36.1944879,yes,
37.115170495,36.19314435,yes,
37.1295104443,36.1906297,yes,
37.1294514917,36.19109145,yes,
37.1234671194,36.2047165,yes,
37.1247190808,36.1929173,yes,الخزان الارضي
37.1293815982,36.2055474,mosque,جامع الأنوار
37.1144511581,36.19791635,yes,
